titulo,fonte,quantidade_aparicoes,data,link
Racismo estrutural é o fio condutor do documentário ‘Reconhecidos’ que aborda erros do Judiciário,Brasil de Fato,155,9 de abr. de 2025,https://www.brasildefato.com.br/2025/04/09/filme-reconhecidos-aborda-o-erro-em-condenacoes-com-base-no-reconhecimento-fotografico/
STJ solta homem negro acusado com base em reconhecimento por foto,Agência Brasil,156,10 de mai. de 2023,https://agenciabrasil.ebc.com.br/justica/noticia/2023-05/stj-solta-homem-negro-acusado-com-base-reconhecimento-por-foto
Câmeras de reconhecimento facial são tema de audiência na Câmara,Câmara Municipal do Recife,156,16 de mar. de 2022,https://www.recife.pe.leg.br/comunicacao/noticias/2022/03/cameras-de-reconhecimento-facial-sao-tema-de-audiencia-na-camara
O sistema de reconhecimento facial reforça o racismo e a discriminação sob variadas formas,Revista Raça,156,23 de mai. de 2021,https://revistaraca.com.br/o-sistema-de-reconhecimento-facial-reforca-o-racismo-e-a-discriminacao-sob-variadas-formas/
"Tecnologia de reconhecimento facial em SP é cara e racista, diz pesquisador",Brasil de Fato,157,5 de jun. de 2025,https://www.brasildefato.com.br/2025/06/05/tecnologia-de-reconhecimento-facial-em-sp-e-cara-e-racista-diz-pesquisador/
"Após ter imagem gerada por inteligência artificial com uma arma em favela, deputada do Rio denuncia: 'racismo algorítmico'",O Globo,157,26 de out. de 2023,https://oglobo.globo.com/rio/noticia/2023/10/26/apos-ter-imagem-gerada-por-inteligencia-artificial-com-uma-arma-em-favela-deputada-do-rio-denuncia-racismo-algoritmico.ghtml
STJ determina soltura de jovem preso após ter sido reconhecido por foto no RJ,G1,157,24 de jul. de 2024,https://g1.globo.com/rj/rio-de-janeiro/noticia/2024/07/24/stj-determina-soltura-de-jovem-preso-por-reconhecimento-facial-no-rj.ghtml
"Após falhas, reconhecimento facial é proibido em rede de lojas dos EUA",Olhar Digital,158,22 de dez. de 2023,https://olhardigital.com.br/2023/12/22/seguranca/apos-falhas-reconhecimento-facial-e-proibido-em-rede-de-lojas-dos-eua/
MP recomenda suspensão do programa que utiliza câmeras de reconhecimento facial,CNN Brasil,159,3 de out. de 2023,https://www.cnnbrasil.com.br/nacional/mp-recomenda-suspensao-do-programa-que-utiliza-cameras-de-reconhecimento-facial/
Twitter é acusado de racismo por algoritmo da rede social priorizar rostos brancos em fotos; Plataforma se posiciona sobre o caso — entenda,Hugo Gloss,159,21 de set. de 2020,https://hugogloss.uol.com.br/buzz/tech/twitter-e-acusado-de-racismo-por-algoritmo-da-rede-social-priorizar-rostos-brancos-em-fotos-plataforma-se-posiciona-sobre-o-caso-entenda/
Smart Sampa: Projeto de reconhecimento facial em SP será investigado por inquérito,Olhar Digital,161,18 de jan. de 2023,https://olhardigital.com.br/2023/01/18/seguranca/smart-sampa-projeto-de-reconhecimento-facial-em-sp-sera-investigado-por-inquerito/
"Para polícia racista, até o ator Michael B. Jordan é suspeito de chacina no Ceará",Esquerda Diário,161,8 de jan. de 2022,https://www.esquerdadiario.com.br/Para-policia-racista-ate-o-ator-Michael-B-Jordan-e-suspeito-de-chacina-no-Ceara
Foi presa! IA confunde mulher com foragida da Justiça em Aracaju,Olhar Digital,162,16 de nov. de 2023,https://olhardigital.com.br/2023/11/16/pro/foi-presa-ia-confunde-mulher-com-foragida-da-justica-em-aracaju/
"Chatbots de IA são mais propensos a recomendar pena de morte para réus negros, diz estudo",Alma Preta Jornalismo,162,19 de mar. de 2024,https://almapreta.com.br/sessao/cotidiano/chatbots-de-ia-sao-mais-propensos-a-recomendar-pena-de-morte-para-reus-negros-diz-estudo/
Avaliar e punir: motoristas e passageiros relatam racismo na Uber,Intercept Brasil,162,10 de ago. de 2022,https://www.intercept.com.br/2022/08/10/motoristas-e-passageiros-negros-da-uber-relatam-expulsoes-notas-baixas-xingamentos-e-assedios/
Homem solto após ficar 3 anos preso diz ter certeza que sofreu racismo,Correio Braziliense,162,13 de mai. de 2023,https://www.correiobraziliense.com.br/brasil/2023/05/5094242-homem-solto-apos-ficar-3-anos-preso-diz-ter-certeza-que-sofreu-racismo.html
Timnit Gebru: quem é a funcionária do Google demitida após acusar empresa de racismo e censura,BBC,163,4 de dez. de 2020,https://www.bbc.com/portuguese/geral-55195078
"Três vezes suspeito, três vezes inocentado",UOL,164,21 de abr. de 2023,https://piaui.folha.uol.com.br/tres-vezes-suspeito-tres-vezes-inocentado/
"“Reconhecimento facial é falho e racista”, denuncia deputada Linda Brasil",Assembleia Legislativa de Sergipe,164,15 de abr. de 2024,https://al.se.leg.br/reconhecimento-facial-e-falho-e-racista-denuncia-deputada-linda-brasil/
Uber: o racismo por trás do sistema de avaliação,Outras Palavras,167,16 de ago. de 2022,https://outraspalavras.net/outrasmidias/uber-o-racismo-por-tras-do-sistema-de-avaliacao/
Mulheres negras sofrem mais erros em abordagens de reconhecimento facial do que brancos,"Nós, mulheres da periferia",168,4 de mar. de 2024,http://nosmulheresdaperiferia.com.br/mulheres-negras-sofrem-mais-erros-em-abordagens-de-reconhecimento-facial-do-que-brancos/
Homem negro preso injustamente por mais de 730 dias vai receber R$150 mil de indenização em SP,Mídia NINJA,169,4 de mar. de 2024,https://midianinja.org/homem-negro-preso-injustamente-por-mais-de-730-dias-vai-receber-r150-mil-de-indenizacao-em-sp/
Carnaval do Recife será usado para polícia testar ferramenta racista de reconhecimento facial,Esquerda Diário,172,30 de jan. de 2024,https://www.esquerdadiario.com.br/Carnaval-do-Recife-sera-usado-para-policia-testar-ferramenta-racista-de-reconhecimento-facial
‘Foi racismo’: sistema de identificação do DF apaga cabelo de jovem negra,Brasil de Fato,173,24 de jul. de 2025,https://www.brasildefato.com.br/2025/07/24/foi-racismo-sistema-de-identificacao-do-df-apaga-cabelo-de-jovem-negra/
Entidades acionam MP contra reconhecimento facial na capital paulista,Agência Brasil,175,2 de dez. de 2022,https://agenciabrasil.ebc.com.br/geral/noticia/2022-12/entidades-acionam-mp-contra-reconhecimento-facial-na-capital-paulista
ONU: algoritmos racistas aumentam discriminação racial por serviços de segurança,O Globo,176,29 de nov. de 2020,https://oglobo.globo.com/celina/onu-algoritmos-racistas-aumentam-discriminacao-racial-por-servicos-de-seguranca-24768880
Os riscos das 108 câmeras de reconhecimento facial que a prefeitura quer espalhar pelo Recife,Marco Zero Conteúdo,178,22 de nov. de 2021,https://marcozero.org/os-riscos-das-108-cameras-de-reconhecimento-facial-que-a-prefeitura-quer-espalhar-pelo-recife/
"Grávida e presa por engano: quem é a mulher acusada de roubo por erro em tecnologia de reconhecimento facial, nos EUA",O Globo,184,7 de ago. de 2023,https://oglobo.globo.com/mundo/epoca/noticia/2023/08/07/gravida-e-presa-por-engano-quem-e-a-mulher-acusada-de-roubo-por-erro-em-tecnologia-de-reconhecimento-facial-nos-eua.ghtml
Muito além do Twitter: racismo dos algoritmos está em toda a parte,Ponte Jornalismo,185,25 de set. de 2020,https://ponte.org/muito-alem-do-twitter-racismo-dos-algoritmos-esta-em-toda-a-parte/
O que é racismo algorítmico?,Portal do Instituto Claro,185,29 de mai. de 2024,https://www.institutoclaro.org.br/cidadania/nossas-novidades/podcasts/o-que-e-racismo-algoritmico/
A Inteligência Artificial é racista? Instituto lança campanha e alerta,desinformante,186,30 de out. de 2023,https://desinformante.com.br/inteligencia-artificial-racista-campanha/
Negros são 81% dos presos injustamente por reconhecimento fotográfico no Brasil,Notícia Preta,189,14 de set. de 2021,https://noticiapreta.com.br/negros-sao-81-dos-presos-injustamente-por-reconhecimento-fotografico-no-brasil/
Homem processa polícia após ser preso por engano por falha em reconhecimento facial,Olhar Digital,189,14 de abr. de 2021,https://olhardigital.com.br/2021/04/14/seguranca/homem-processa-policia-por-falha-em-reconhecimento-facial/
Deputada quer barrar reconhecimento facial em SP por racismo - e com razão,UOL,189,1 de dez. de 2022,https://www.uol.com.br/tilt/noticias/redacao/2022/12/01/deputada-quer-barrar-reconhecimento-facial-em-sp-por-racismo.htm
Homem negro é preso após erro em tecnologia de reconhecimento facial,Terra,191,28 de fev. de 2023,"https://www.terra.com.br/byte/homem-negro-e-preso-apos-erro-em-tecnologia-de-reconhecimento-facial,4ef34c7fbcece002bd3f3b7f79074c48lb8pud8j.html"
Servidora pública é confundida com foragida da justiça por sistema de reconhecimento facial da polícia do RJ,G1,193,8 de jul. de 2024,https://g1.globo.com/rj/rio-de-janeiro/noticia/2024/07/08/mulher-e-confundida-com-foragida-da-justica-por-sistema.ghtml
Inconformidade do reconhecimento facial no contexto das garantias de direitos,Consultor Jurídico,193,16 de out. de 2024,https://www.conjur.com.br/2024-out-16/inconformidade-do-reconhecimento-facial-no-contexto-das-garantias-de-direitos/
"Reconhecimento policial: sem protocolo, polícias do Rio usam câmeras e cometem erros",Agência Pública,193,14 de jun. de 2024,https://apublica.org/2024/06/reconhecimento-policial-sem-protocolo-policias-do-rio-usam-cameras-e-cometem-erros/
Juiz suspende compra de câmeras com reconhecimento facial em SP,Migalhas,195,19 de mai. de 2023,https://www.migalhas.com.br/quentes/386804/juiz-suspende-compra-de-cameras-com-reconhecimento-facial-em-sp
Racismo algorítmico: o que é e por que devemos nos preocupar?,iFood - Institucional,196,26 de ago. de 2025,https://institucional.ifood.com.br/entregadores/o-que-e-racismo-algoritmico/
Armadilhas do reconhecimento facial,Fast Company Brasil,196,25 de jan. de 2024,https://fastcompanybrasil.com/coluna/armadilhas-do-reconhecimento-facial/
Governo do RS prepara uso de reconhecimento facial contra foragidos da Justiça,Matinal,197,24 de jun. de 2022,https://www.matinaljornalismo.com.br/matinal/reportagem-matinal/governo-rs-reconhecimento-facial-vies-racial/
Empresa brasileira promete 99% de precisão no reconhecimento facial de negros,Olhar Digital,198,23 de abr. de 2021,https://olhardigital.com.br/2021/04/23/seguranca/empresa-brasileira-promete-99-de-precisao-no-reconhecimento-facial-de-negros/
Reino Unido usa reconhecimento facial ‘racista’ em passaportes,Olhar Digital,200,10 de out. de 2019,https://olhardigital.com.br/2019/10/10/noticias/reino-unido-usa-reconhecimento-facial-racista-em-passaportes/
"Entenda o racismo algorítmico, que também atinge negros fora das redes",Folha de S.Paulo,201,14 de out. de 2022,https://www1.folha.uol.com.br/tec/2022/10/entenda-o-racismo-algoritmico-que-tambem-atinge-negros-fora-das-redes.shtml
"O reconhecimento facial é racista? Uma questão para IBM, Microsoft e Amazon",NeoFeed,201,12 de jun. de 2020,https://neofeed.com.br/inovacao/o-reconhecimento-facial-e-racista-uma-questao-para-ibm-microsoft-e-amazon/
"Além do racismo, reconhecimento facial erra mais em pessoas trans",UOL,205,14 de fev. de 2021,https://www.uol.com.br/tilt/noticias/redacao/2021/02/14/nao-e-so-racismo-reconhecimento-facial-tambem-erra-mais-em-pessoas-trans.htm
Tecnologia do reconhecimento facial na segurança pública pode aprofundar racismo e misoginia,Jornal da USP,206,27 de set. de 2021,https://jornal.usp.br/atualidades/tecnologia-do-reconhecimento-facial-na-seguranca-publica-pode-aprofundar-racismo-e-misoginia/
"Reconhecimento facial do iFood possui falha racista, diz juiz",Tribuna de Minas,206,1 de jul. de 2025,https://tribunademinas.com.br/colunas/maistendencias/reconhecimento-facial-do-ifood-possui-falha-racista-diz-juiz/
'O que essa tecnologia está fazendo com a história?': artistas negras apontam viés racista em inteligência artificial,O Globo,211,9 de jul. de 2023,https://oglobo.globo.com/cultura/noticia/2023/07/09/o-que-essa-tecnologia-esta-fazendo-com-a-historia-artistas-negras-apontam-vies-racista-em-inteligencia-artificial.ghtml
Twitter diz que irá analisar algoritmo de prévia de imagens após queixas de racismo por usuários,G1,212,21 de set. de 2020,https://g1.globo.com/economia/tecnologia/noticia/2020/09/21/executivos-do-twitter-dizem-que-irao-analisar-possivel-vies-discriminatorio-em-algoritmo-de-previa-de-imagens.ghtml
Riscos decorrentes do reconhecimento facial em espaços públicos,Consultor Jurídico,214,5 de abr. de 2023,https://www.conjur.com.br/2023-abr-05/escritos-mulher-riscos-decorrentes-reconhecimento-facial-espacos-publicos/
Reconhecimento facial: jovem negro prova inocência pela terceira vez após ser acusado por erro,Brasil de Fato,217,12 de abr. de 2023,https://www.brasildefato.com.br/2023/04/12/reconhecimento-facial-jovem-negro-prova-inocencia-pela-terceira-vez-apos-ser-acusado-por-erro/
De novo: reconhecimento facial incrimina erroneamente pessoas negras,Olhar Digital,222,5 de set. de 2020,https://olhardigital.com.br/2020/09/05/noticias/de-novo-reconhecimento-facial-incrimina-erroneamente-pessoas-negras/
Defesa contesta acusações contra negro feitas por reconhecimento,Alma Preta Jornalismo,224,10 de mar. de 2025,https://almapreta.com.br/sessao/cotidiano/defesa-contesta-acusacoes-contra-homem-negro-preso-apos-reconhecimento-em-album-de-fotos/
Cerca de 90% das pessoas presas com uso de reconhecimento facial são negras,Brasil de Fato,224,27 de nov. de 2019,https://www.brasildefato.com.br/2019/11/27/cerca-de-90-das-pessoas-presas-com-uso-de-reconhecimento-facial-sao-negras/
"Reconhecimento facial não funciona 95% das vezes, diz polícia de Detroit [30/06/2020]",UOL Notícias,225,30 de jun. de 2020,https://noticias.uol.com.br/internacional/ultimas-noticias/2020/06/30/reconhecimento-facial-nao-funciona-95-das-vezes-diz-policia-de-detroit.htm
Os riscos do Reconhecimento Facial no Brasil,Outras Palavras,228,26 de ago. de 2024,https://outraspalavras.net/outrasmidias/os-riscos-do-reconhecimento-facial-no-brasil/
Homem negro condenado por foto de branco no RJ será julgado novamente,UOL Notícias,231,24 de jun. de 2025,https://noticias.uol.com.br/cotidiano/ultimas-noticias/2025/06/24/negro-condenado-por-foto-no-rj-sera-julgado-novamente-esta-semana.htm
Algoritmos reproduzem machismo e racismo por se basearem em práticas discriminatórias dos humanos,O Globo,231,17 de nov. de 2019,https://oglobo.globo.com/economia/algoritmos-reproduzem-machismo-racismo-por-se-basearem-em-praticas-discriminatorias-dos-humanos-24085081
Foto de Michael B. Jordan aparece entre suspeitos de chacina,Correio Braziliense,234,7 de jan. de 2022,https://www.correiobraziliense.com.br/mundo/2022/01/4975929-foto-de-michael-b-jordan-aparece-entre-suspeitos-de-chacina.html
Falhas no sistema de reconhecimento facial pode ter gerado prisão de 90% de pessoas negras no Brasil,amazonas atual,236,22 de nov. de 2019,https://amazonasatual.com.br/falhas-no-sistema-de-reconhecimento-facial-pode-ter-gerado-prisao-de-90-de-pessoas-negras-no-brasil/
Racismo estrutural no reconhecimento fotográfico como meio de prova,Consultor Jurídico,237,14 de jan. de 2022,https://www.conjur.com.br/2022-jan-14/limite-penal-racismo-estrutural-reconhecimento-fotografico-meio-prova/
Twitter se desculpa por ‘algoritmo racista’,O Globo,237,21 de set. de 2020,https://oglobo.globo.com/economia/tecnologia/twitter-se-desculpa-por-algoritmo-racista-24652125
Reconhecimento facial e racismo: quando a tecnologia atropela a ética,Fast Company Brasil,238,20 de mai. de 2021,https://fastcompanybrasil.com/tech/martech/reconhecimento-facial-e-racismo-quando-a-tecnologia-atropela-a-etica/
90% dos presos por reconhecimento facial no Brasil são negros,Olhar Digital,240,22 de nov. de 2019,https://olhardigital.com.br/2019/11/22/noticias/dos-presos-por-reconhecimento-facial-no-brasil-sao-negros/
Homem negro é preso por erro em tecnologia de reconhecimento facial,Terra,242,6 de jan. de 2023,"https://www.terra.com.br/byte/homem-negro-e-preso-por-erro-em-tecnologia-de-reconhecimento-facial,6ab3897c31dae02a06a9df0c2551d18884wa4f7q.html"
Racismo algorítmico: Tecnologias de reconhecimento facial se tornam um pesadelo para pessoas negras,Money Times,247,28 de jan. de 2022,https://www.moneytimes.com.br/racismo-algoritmico-tecnologias-de-reconhecimento-facial-se-tornam-um-pesadelo-para-pessoas-negras/
Reconhecimento facial e o racismo na segurança pública do País,Summit Mobilidade,251,16 de jun. de 2023,https://summitmobilidade.estadao.com.br/compartilhando-o-caminho/reconhecimento-facial-e-o-racismo-na-seguranca-publica-do-pais/
Reconhecimento facial está presente em todos os estados do Brasil,Agência Brasil,251,31 de ago. de 2023,https://agenciabrasil.ebc.com.br/geral/noticia/2023-08/reconhecimento-facial-esta-presente-em-todos-os-estados-do-brasil
